# {'k0': 0.5, 'sigma0': 188.49555921538757, 'N': 1, 'omega_out': 1086.9910581420684, 'sigma_out': 125.66370614359172, 'omegap': 1256.6370614359173, 'sigmap': 628.3185307179587}
x,p,wOut,wIn
-1.3131313131313131,-8.787878787878787,-1.684234261068843e-17,1.9043309795681502e-29
-1.3131313131313131,-8.585858585858587,-1.2291329707831347e-16,5.54129024901282e-28
-1.3131313131313131,-8.383838383838384,-8.5140261872163425e-16,1.4811480057349586e-26
-1.3131313131313131,-8.181818181818182,-5.597044384989227e-15,3.636099092510097e-25
-1.3131313131313131,-7.979797979797979,-3.491523192698645e-14,8.196870700599399e-24
-1.3131313131313131,-7.777777777777778,-2.0665450329976948e-13,1.6965056561719086e-22
-1.3131313131313131,-7.575757575757576,-1.1603426568865116e-12,3.2230780959662983e-21
-1.3131313131313131,-7.373737373737374,-6.179776978890892e-12,5.619544283166166e-20
-1.3131313131313131,-7.171717171717171,-3.1212887037186745e-11,8.989692519135474e-19
-1.3131313131313131,-6.96969696969697,-1.4948391963471334e-10,1.3191437907645777e-17
-1.3131313131313131,-6.767676767676768,-6.786942979830758e-10,1.775102545574571e-16
-1.3131313131313131,-6.565656565656566,-2.9207034655074895e-09,2.1898199315198626e-15
-1.3131313131313131,-6.363636363636363,-1.191084939175656e-08,2.4757368861944864e-14
-1.3131313131313131,-6.161616161616162,-4.601951744013486e-08,2.5642209062067793e-13
-1.3131313131313131,-5.959595959595959,-1.6841491354345384e-07,2.4321447394681863e-12
-1.3131313131313131,-5.757575757575758,-5.836408995085221e-07,2.111625262429242e-11
-1.3131313131313131,-5.555555555555555,-1.9147710339441374e-06,1.6773660541413809e-10
-1.3131313131313131,-5.353535353535354,-5.945169088470773e-06,1.2183979895364221e-09
-1.3131313131313131,-5.151515151515151,-1.7464181635921182e-05,8.08798889975244e-09
-1.3131313131313131,-4.94949494949495,-4.8519755490429e-05,4.9033198217416467e-08
-1.3131313131313131,-4.747474747474747,-0.00012744217150874142,2.7127485957222747e-07
-1.3131313131313131,-4.545454545454546,-0.00031634195156306585,1.3684415743973293e-06
-1.3131313131313131,-4.343434343434343,-0.0007417542156835926,6.288051456339394e-06
-1.3131313131313131,-4.141414141414142,-0.0016421677376084844,2.6290091857972743e-05
-1.3131313131313131,-3.9393939393939394,-0.0034308853011214154,9.988286886682882e-05
-1.3131313131313131,-3.737373737373738,-0.006760566445033664,0.00034431431954088103
-1.3131313131313131,-3.5353535353535355,-0.012556903082100975,0.001074998748308651
-1.3131313131313131,-3.333333333333333,-0.021969128029496247,0.0030333400078833956
-1.3131313131313131,-3.1313131313131315,-0.036178574712263295,0.007715533547682561
-1.3131313131313131,-2.929292929292929,-0.05603236246003768,0.017633680986696595
-1.3131313131313131,-2.7272727272727275,-0.08153979727515713,0.03606372167708462
-1.3131313131313131,-2.525252525252525,-0.11137255996935329,0.06564491229498715
-1.3131313131313131,-2.3232323232323235,-0.14259965862719526,0.10555818956938191
-1.3131313131313131,-2.121212121212121,-0.17089493376242895,0.14830553011542005
-1.3131313131313131,-1.9191919191919187,-0.19132692228090634,0.17882127967835393
-1.3131313131313131,-1.717171717171718,-0.1995953981547346,0.17890884149912498
-1.3131313131313131,-1.5151515151515156,-0.1933230700315648,0.1369301803088433
-1.3131313131313131,-1.3131313131313131,-0.17289832436012778,0.05730273564096968
-1.3131313131313131,-1.1111111111111107,-0.14149825878303932,-0.03829540395509449
-1.3131313131313131,-0.9090909090909101,-0.10426497334808307,-0.12134467933467172
-1.3131313131313131,-0.7070707070707076,-0.06698587512834081,-0.17212186615156044
-1.3131313131313131,-0.5050505050505052,-0.03482546484720134,-0.1889566726153329
-1.3131313131313131,-0.30303030303030276,-0.011558918001409487,-0.18508574688158477
-1.3131313131313131,-0.10101010101010033,0.0005666155724951253,-0.1776562695525909
-1.3131313131313131,0.10101010101010033,0.0005666155724951253,-0.1776562695525909
-1.3131313131313131,0.30303030303030276,-0.011558918001409487,-0.18508574688158477
-1.3131313131313131,0.5050505050505052,-0.03482546484720134,-0.1889566726153329
-1.3131313131313131,0.7070707070707076,-0.06698587512834081,-0.17212186615156044
-1.3131313131313131,0.9090909090909083,-0.10426497334808271,-0.12134467933467237
-1.3131313131313131,1.1111111111111107,-0.14149825878303932,-0.03829540395509449
-1.3131313131313131,1.3131313131313131,-0.17289832436012778,0.05730273564096968
-1.3131313131313131,1.5151515151515156,-0.1933230700315648,0.1369301803088433
-1.3131313131313131,1.7171717171717162,-0.19959539815473454,0.17890884149912492
-1.3131313131313131,1.9191919191919187,-0.19132692228090634,0.17882127967835393
-1.3131313131313131,2.121212121212121,-0.17089493376242895,0.14830553011542005
-1.3131313131313131,2.3232323232323235,-0.14259965862719526,0.10555818956938191
-1.3131313131313131,2.525252525252524,-0.11137255996935344,0.06564491229498734
-1.3131313131313131,2.7272727272727266,-0.08153979727515737,0.0360637216770847
-1.3131313131313131,2.929292929292929,-0.05603236246003768,0.017633680986696595
-1.3131313131313131,3.1313131313131315,-0.036178574712263295,0.007715533547682561
-1.3131313131313131,3.333333333333334,-0.02196912802949622,0.003033340007883384
-1.3131313131313131,3.5353535353535346,-0.01255690308210102,0.0010749987483086552
-1.3131313131313131,3.737373737373737,-0.006760566445033688,0.00034431431954088244
-1.3131313131313131,3.9393939393939394,-0.0034308853011214154,9.988286886682882e-05
-1.3131313131313131,4.141414141414142,-0.0016421677376084844,2.6290091857972743e-05
-1.3131313131313131,4.3434343434343425,-0.0007417542156835955,6.288051456339432e-06
-1.3131313131313131,4.545454545454545,-0.0003163419515630675,1.3684415743973418e-06
-1.3131313131313131,4.747474747474747,-0.00012744217150874142,2.7127485957222747e-07
-1.3131313131313131,4.94949494949495,-4.8519755490429e-05,4.9033198217416467e-08
-1.3131313131313131,5.1515151515151505,-1.7464181635921233e-05,8.087988899752515e-09
-1.3131313131313131,5.353535353535353,-5.945169088470808e-06,1.218397989536434e-09
-1.3131313131313131,5.555555555555555,-1.9147710339441374e-06,1.6773660541413809e-10
-1.3131313131313131,5.757575757575758,-5.836408995085221e-07,2.111625262429242e-11
-1.3131313131313131,5.9595959595959584,-1.6841491354345495e-07,2.432144739468202e-12
-1.3131313131313131,6.161616161616163,-4.601951744013486e-08,2.564220906206746e-13
-1.3131313131313131,6.363636363636363,-1.191084939175656e-08,2.4757368861944864e-14
-1.3131313131313131,6.565656565656564,-2.9207034655075366e-09,2.189819931519907e-15
-1.3131313131313131,6.767676767676768,-6.786942979830758e-10,1.775102545574571e-16
-1.3131313131313131,6.969696969696969,-1.494839196347153e-10,1.3191437907645953e-17
-1.3131313131313131,7.171717171717173,-3.121288703718614e-11,8.989692519135235e-19
-1.3131313131313131,7.373737373737374,-6.179776978890892e-12,5.619544283166166e-20
-1.3131313131313131,7.575757575757574,-1.1603426568865274e-12,3.2230780959663856e-21
-1.3131313131313131,7.777777777777779,-2.0665450329976948e-13,1.6965056561718856e-22
-1.3131313131313131,7.979797979797979,-3.491523192698645e-14,8.196870700599399e-24
-1.3131313131313131,8.18181818181818,-5.597044384989378e-15,3.6360990925101952e-25
-1.3131313131313131,8.383838383838384,-8.5140261872163425e-16,1.4811480057349586e-26
-1.3131313131313131,8.585858585858585,-1.229132970783167e-16,5.5412902490129695e-28
-1.3131313131313131,8.787878787878789,-1.6842342610688087e-17,1.9043309795680723e-29
-1.3131313131313131,8.98989898989899,-2.19076109688802e-18,6.012536932872153e-31
-1.3131313131313131,9.19191919191919,-2.7053462593505933e-19,1.7442843469521227e-32
-1.3131313131313131,9.393939393939394,-3.1719760216279514e-20,4.650262907141793e-34
-1.3131313131313131,9.595959595959595,-3.531487290375767e-21,1.1394396763874413e-35
-1.3131313131313131,9.7979797979798,-3.7337516275661463e-22,2.566305768936488e-37
-1.3131313131313131,10.0,-3.7491298217677955e-23,5.3134340775546124e-39
-1.1111111111111107,-10.0,-3.9784795518620344e-23,8.544490110713518e-39
-1.1111111111111107,-9.797979797979798,-3.9630136067951676e-22,4.124327811593166e-37
-1.1111111111111107,-9.595959595959595,-3.7491855947266426e-21,1.8300082110700262e-35
-1.1111111111111107,-9.393939393939394,-3.368328729204303e-20,7.463416064512369e-34
-1.1111111111111107,-9.191919191919192,-2.8735539285675736e-19,2.797407610376663e-32
-1.1111111111111107,-8.98989898989899,-2.3276122479495683e-18,9.635019372994266e-31
-1.1111111111111107,-8.787878787878787,-1.789967128444474e-17,3.0490857068000235e-29
-1.1111111111111107,-8.585858585858587,-1.306702994385137e-16,8.864294375221384e-28
-1.1111111111111107,-8.383838383838384,-9.054359699555401e-16,2.3670582077977456e-26
-1.1111111111111107,-8.181818181818182,-5.954377949302361e-15,5.804858543112228e-25
-1.1111111111111107,-7.979797979797979,-3.715853298300308e-14,1.3071169411761604e-23
-1.1111111111111107,-7.777777777777778,-2.2002227509457463e-13,2.702049984775734e-22
-1.1111111111111107,-7.575757575757576,-1.2359461605427863e-12,5.12669738628708e-21
-1.1111111111111107,-7.373737373737374,-6.585554264626119e-12,8.925838681847756e-20
-1.1111111111111107,-7.171717171717171,-3.327943540326301e-11,1.4256754587471109e-18
-1.1111111111111107,-6.96969696969697,-1.5946924238985406e-10,2.0885092806862576e-17
-1.1111111111111107,-6.767676767676768,-7.244643528477997e-10,2.8052362677472213e-16
-1.1111111111111107,-6.565656565656566,-3.1196997632534296e-09,3.4536715589909326e-15
-1.1111111111111107,-6.363636363636363,-1.2731373787217575e-08,3.8959995917088383e-14
-1.1111111111111107,-6.161616161616162,-4.9227683318750394e-08,4.0254589072756054e-13
-1.1111111111111107,-5.959595959595959,-1.8030743510882353e-07,3.807897945062357e-12
-1.1111111111111107,-5.757575757575758,-6.254309577707352e-07,3.296273405151131e-11
-1.1111111111111107,-5.555555555555555,-2.053952390721608e-06,2.6097596450267935e-10
-1.1111111111111107,-5.353535353535354,-6.384429941041734e-06,1.888693346216633e-09
-1.1111111111111107,-5.151515151515151,-1.8777647483246465e-05,1.2485867464677167e-08
-1.1111111111111107,-4.94949494949495,-5.224014849768733e-05,7.53438398723973e-08
-1.1111111111111107,-4.747474747474747,-0.00013742259969953106,4.1464813469827573e-07
-1.1111111111111107,-4.545454545454546,-0.0003416940841737324,2.0791830818177903e-06
-1.1111111111111107,-4.343434343434343,-0.0008027216755295873,9.488566388442384e-06
-1.1111111111111107,-4.141414141414142,-0.0017809432283690278,3.935847031812088e-05
-1.1111111111111107,-3.9393939393939394,-0.003729816953675337,0.0001481638501182467
-1.1111111111111107,-3.737373737373738,-0.007369810127136573,0.0005052719181501105
-1.1111111111111107,-3.5353535353535355,-0.013731502994771053,0.0015575391838704008
-1.1111111111111107,-3.333333333333333,-0.02411101054358769,0.00432836384863163
-1.1111111111111107,-3.1313131313131315,-0.03987214336069977,0.010807643126901467
-1.1111111111111107,-2.929292929292929,-0.06205513349737862,0.02414375751075113
-1.1111111111111107,-2.7272727272727275,-0.0908257297056186,0.04798299606259196
-1.1111111111111107,-2.525252525252525,-0.12491038189752347,0.08417348365664855
-1.1111111111111107,-2.3232323232323235,-0.16126489795998059,0.12884237452581568
-1.1111111111111107,-2.121212121212121,-0.19524073853289128,0.1689191831230289
-1.1111111111111107,-1.9191919191919187,-0.22138628459891577,0.18331005024763278
-1.1111111111111107,-1.717171717171718,-0.23476233633966492,0.15209196952138668
-1.1111111111111107,-1.5151515151515156,-0.23237063829442572,0.07113125122213032
-1.1111111111111107,-1.3131313131313131,-0.21415476450635004,-0.03829540395509449
-1.1111111111111107,-1.1111111111111107,-0.18315080988663787,-0.13612875422637863
-1.1111111111111107,-0.9090909090909101,-0.1447152400106069,-0.18602821138477846
-1.1111111111111107,-0.7070707070707076,-0.10516136635457382,-0.17765626955259095
-1.1111111111111107,-0.5050505050505052,-0.07036645183525726,-0.1303985592116045
-1.1111111111111107,-0.30303030303030276,-0.04483919344788302,-0.07702966427317678
-1.1111111111111107,-0.10101010101010033,-0.031419072274052454,-0.0440941577445909
-1.1111111111111107,0.10101010101010033,-0.031419072274052454,-0.0440941577445909
-1.1111111111111107,0.30303030303030276,-0.04483919344788302,-0.07702966427317678
-1.1111111111111107,0.5050505050505052,-0.07036645183525726,-0.1303985592116045
-1.1111111111111107,0.7070707070707076,-0.10516136635457382,-0.17765626955259095
-1.1111111111111107,0.9090909090909083,-0.1447152400106065,-0.18602821138477868
-1.1111111111111107,1.1111111111111107,-0.18315080988663787,-0.13612875422637863
-1.1111111111111107,1.3131313131313131,-0.21415476450635004,-0.03829540395509449
-1.1111111111111107,1.5151515151515156,-0.23237063829442572,0.07113125122213032
-1.1111111111111107,1.7171717171717162,-0.23476233633966498,0.15209196952138634
-1.1111111111111107,1.9191919191919187,-0.22138628459891577,0.18331005024763278
-1.1111111111111107,2.121212121212121,-0.19524073853289128,0.1689191831230289
-1.1111111111111107,2.3232323232323235,-0.16126489795998059,0.12884237452581568
-1.1111111111111107,2.525252525252524,-0.12491038189752367,0.08417348365664871
-1.1111111111111107,2.7272727272727266,-0.09082572970561886,0.047982996062592057
-1.1111111111111107,2.929292929292929,-0.06205513349737862,0.02414375751075113
-1.1111111111111107,3.1313131313131315,-0.03987214336069977,0.010807643126901467
-1.1111111111111107,3.333333333333334,-0.02411101054358766,0.004328363848631613
-1.1111111111111107,3.5353535353535346,-0.013731502994771104,0.001557539183870407
-1.1111111111111107,3.737373737373737,-0.007369810127136601,0.0005052719181501126
-1.1111111111111107,3.9393939393939394,-0.003729816953675337,0.0001481638501182467
-1.1111111111111107,4.141414141414142,-0.0017809432283690278,3.935847031812088e-05
-1.1111111111111107,4.3434343434343425,-0.0008027216755295903,9.48856638844244e-06
-1.1111111111111107,4.545454545454545,-0.00034169408417373414,2.0791830818178093e-06
-1.1111111111111107,4.747474747474747,-0.00013742259969953106,4.1464813469827573e-07
-1.1111111111111107,4.94949494949495,-5.224014849768733e-05,7.53438398723973e-08
-1.1111111111111107,5.1515151515151505,-1.8777647483246523e-05,1.2485867464677281e-08
-1.1111111111111107,5.353535353535353,-6.384429941041772e-06,1.8886933462166503e-09
-1.1111111111111107,5.555555555555555,-2.053952390721608e-06,2.6097596450267935e-10
-1.1111111111111107,5.757575757575758,-6.254309577707352e-07,3.296273405151131e-11
-1.1111111111111107,5.9595959595959584,-1.803074351088247e-07,3.807897945062382e-12
-1.1111111111111107,6.161616161616163,-4.9227683318750394e-08,4.0254589072755534e-13
-1.1111111111111107,6.363636363636363,-1.2731373787217575e-08,3.8959995917088383e-14
-1.1111111111111107,6.565656565656564,-3.11969976325348e-09,3.453671558991002e-15
-1.1111111111111107,6.767676767676768,-7.244643528477997e-10,2.8052362677472213e-16
-1.1111111111111107,6.969696969696969,-1.5946924238985615e-10,2.0885092806862854e-17
-1.1111111111111107,7.171717171717173,-3.327943540326236e-11,1.425675458747073e-18
-1.1111111111111107,7.373737373737374,-6.585554264626119e-12,8.925838681847756e-20
-1.1111111111111107,7.575757575757574,-1.235946160542803e-12,5.126697386287218e-21
-1.1111111111111107,7.777777777777779,-2.2002227509457463e-13,2.702049984775697e-22
-1.1111111111111107,7.979797979797979,-3.715853298300308e-14,1.3071169411761604e-23
-1.1111111111111107,8.18181818181818,-5.954377949302521e-15,5.804858543112385e-25
-1.1111111111111107,8.383838383838384,-9.054359699555401e-16,2.3670582077977456e-26
-1.1111111111111107,8.585858585858585,-1.3067029943851711e-16,8.864294375221622e-28
-1.1111111111111107,8.787878787878789,-1.7899671284444378e-17,3.049085706799899e-29
-1.1111111111111107,8.98989898989899,-2.3276122479495683e-18,9.635019372994266e-31
-1.1111111111111107,9.19191919191919,-2.873553928567612e-19,2.79740761037674e-32
-1.1111111111111107,9.393939393939394,-3.368328729204303e-20,7.463416064512369e-34
-1.1111111111111107,9.595959595959595,-3.7491855947266426e-21,1.8300082110700262e-35
-1.1111111111111107,9.7979797979798,-3.963013606795116e-22,4.124327811593052e-37
-1.1111111111111107,10.0,-3.9784795518620344e-23,8.544490110713518e-39
-0.9090909090909101,-10.0,-4.180255407371597e-23,1.269368938872739e-38
-0.9090909090909101,-9.797979797979798,-4.164749605942864e-22,6.123942624846529e-37
-0.9090909090909101,-9.595959595959595,-3.940783826069679e-21,2.7157688794203154e-35
-0.9090909090909101,-9.393939393939394,-3.541176375949634e-20,1.106938780716681e-33
-0.9090909090909101,-9.191919191919192,-3.0216583214777935e-19,4.146396464806782e-32
-0.9090909090909101,-8.98989898989899,-2.4481358362522733e-18,1.4271780728284478e-30
-0.9090909090909101,-8.787878787878787,-1.883108241453848e-17,4.513207760356007e-29
-0.9090909090909101,-8.585858585858587,-1.3750532348138445e-16,1.3110753279158623e-27
-0.9090909090909101,-8.383838383838384,-9.530604469313446e-16,3.498127578660396e-26
